name,batting_avg,batting_strike_rate,MRA,outrate,BRPI,innings_batted,bowling_avg,bowling_sr,bowling_er,bowling_outrate,maidens,innings_bowled
Tamim Iqbal,46.666666666666664,0.7986309184255562,0.4,0.014831717056474614,20.066666666666666,30,-1.0,-1.0,-1.0,-1.0,0.0,2
Mitchell Marsh,32.93333333333333,0.9072543617998163,0.23333333333333334,0.02203856749311295,14.733333333333333,30,39.148148148148145,41.577777777777776,5.649385355424907,0.024051309460181722,4.0,30
Mark Chapman,27.5,0.9322033898305084,0.16666666666666666,0.022598870056497175,11.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,0
Babar Azam,52.3,0.9069364161849711,0.36666666666666664,0.015028901734104046,22.133333333333333,30,-1.0,-1.0,-1.0,-1.0,-1.0,0
Travis Head,35.166666666666664,0.8791666666666667,0.23333333333333334,0.023333333333333334,16.866666666666667,30,60.625,62.925000000000004,5.780691299165673,0.015891934843067144,0.0,26
Kyle Abbott,5.846153846153846,0.608,0.0,0.064,1.8461538461538463,13,47.4,58.620000000000005,4.851586489252814,0.017059024223814397,8.0,27
Mohammad Nawaz,16.916666666666668,0.9354838709677419,0.08333333333333333,0.041474654377880185,6.5,12,35.42857142857143,40.84285714285714,5.204616998950682,0.02448408534452606,2.0,15
Siddarth Kaul,0.5,0.5,0.0,0.5,0.0,2,-1.0,-1.0,7.375,0.0,0.0,3
Wahab Riaz,12.766666666666667,0.9696202531645569,0.06666666666666667,0.05822784810126582,6.533333333333333,30,37.25,37.56,5.950479233226837,0.02662406815761448,4.0,30
Callum Ferguson,27.32,0.8548185231539425,0.2,0.02002503128911139,9.76,25,-1.0,-1.0,-1.0,-1.0,-1.0,0
Tom Banton,25.0,0.9090909090909091,0.0,0.03636363636363636,17.0,2,-1.0,-1.0,-1.0,-1.0,-1.0,0
Brandon King,24.25,0.697841726618705,0.0,0.02158273381294964,14.0,4,-1.0,-1.0,-1.0,-1.0,-1.0,0
Kane Richardson,6.25,1.293103448275862,0.0,0.05172413793103448,4.333333333333333,12,34.583333333333336,36.349999999999994,5.708390646492435,0.027510316368638245,3.0,25
Mustafizur Rahman,2.888888888888889,0.7222222222222222,0.0,0.05555555555555555,1.3333333333333333,27,20.033333333333335,23.36,5.14554794520548,0.042808219178082196,4.0,30
Aaron Phangiso,6.230769230769231,0.5472972972972973,0.0,0.05405405405405406,1.5384615384615385,13,30.923076923076923,39.784615384615385,4.663573085846868,0.0251353441608662,4.0,21
Jacob Ball,6.333333333333333,0.8260869565217391,0.0,0.043478260869565216,4.0,6,30.6,37.2,4.935483870967742,0.026881720430107527,0.0,18
James Shannon,2.0,0.25,0.0,0.125,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0
Dane Paterson,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0.0,4
Dawid Malan,24.0,0.8,0.0,0.03333333333333333,12.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0
Shaun Marsh,39.766666666666666,0.8837037037037037,0.3,0.02074074074074074,15.733333333333333,30,-1.0,-1.0,-1.0,-1.0,-1.0,0
Veerasammy Permaul,4.75,0.76,0.0,0.12,1.0,4,52.5,63.0,5.0,0.015873015873015872,0.0,7
Sayed Shirzad,25.0,1.4705882352941178,0.0,0.058823529411764705,20.0,1,56.0,48.0,7.0,0.020833333333333332,0.0,1
Suresh Raina,36.2,1.04725168756027,0.3,0.026036644165863067,17.066666666666666,30,46.333333333333336,52.0,5.346153846153846,0.019230769230769232,1.0,30
Lockie Ferguson,3.9375,0.5163934426229508,0.0,0.040983606557377046,1.125,16,34.888888888888886,36.06666666666667,5.804066543438077,0.0277264325323475,1.0,30
Khary Pierre,19.5,0.8297872340425532,0.0,0.0425531914893617,11.0,2,112.0,114.0,5.894736842105263,0.008771929824561403,0.0,3
Roelof van der Merwe,12.5,1.0309278350515463,0.125,0.041237113402061855,6.25,8,43.857142857142854,54.857142857142854,4.796875,0.018229166666666668,1.0,15
Mohammad Shahzad,33.63333333333333,0.863130881094953,0.26666666666666666,0.02480752780153978,21.0,30,-1.0,-1.0,-1.0,-1.0,-1.0,0
Samiullah Shinwari,16.4,0.6,0.03333333333333333,0.03048780487804878,4.8,30,163.0,165.0,5.927272727272728,0.006060606060606061,0.0,30
Junaid Khan,2.2666666666666666,0.6126126126126126,0.0,0.07207207207207207,0.7333333333333333,30,33.0,34.94285714285714,5.666394112837286,0.028618152085036798,5.0,30
Stuart Thompson,15.2,0.9083665338645418,0.0,0.055776892430278883,7.6,15,37.4,39.84,5.632530120481928,0.0251004016064257,1.0,16
Najeeb Tarakai,5.0,0.2777777777777778,0.0,0.05555555555555555,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0
Josh Little,4.5,1.5,0.0,0.16666666666666666,4.0,2,11.25,12.0,5.625,0.08333333333333333,0.0,4
Devendra Bishoo,6.56,0.6666666666666666,0.0,0.028455284552845527,2.96,25,56.0,60.25,5.576763485477178,0.016597510373443983,2.0,30
Najibullah Zadran,31.933333333333334,0.9608826479438315,0.23333333333333334,0.023069207622868605,16.266666666666666,30,-1.0,-1.0,-1.0,-1.0,0.0,2
Karim Janat,9.0,0.2727272727272727,0.0,0.030303030303030304,0.0,1,-1.0,-1.0,7.75,0.0,0.0,1
Gareth Delany,16.5,0.6470588235294118,0.0,0.0392156862745098,11.0,2,-1.0,-1.0,16.5,0.0,0.0,1
Reeza Hendricks,24.714285714285715,0.7677514792899408,0.14285714285714285,0.026627218934911243,10.761904761904763,21,47.0,42.0,6.714285714285714,0.023809523809523808,0.0,3
Shabir Noori,19.5,0.6521739130434783,0.1,0.026755852842809364,10.2,10,-1.0,-1.0,-1.0,-1.0,-1.0,0
Tim Murtagh,6.266666666666667,0.6787003610108303,0.0,0.061371841155234655,2.466666666666667,30,25.522727272727273,34.36363636363637,4.4563492063492065,0.0291005291005291,22.0,30
Nicholas Pooran,41.91304347826087,1.0723025583982202,0.34782608695652173,0.020022246941045607,22.956521739130434,23,-1.0,-1.0,-1.0,-1.0,-1.0,0
Jonny Bairstow,54.0,1.1654676258992807,0.36666666666666664,0.02158273381294964,35.6,30,-1.0,-1.0,-1.0,-1.0,-1.0,0
Patrick Cummins,8.3,0.7477477477477478,0.0,0.06006006006006006,3.2,30,29.444444444444443,36.06666666666667,4.898336414048059,0.027726432532347505,21.0,30
Andy McBrine,10.714285714285714,0.7228915662650602,0.03571428571428571,0.04096385542168675,3.7142857142857144,28,39.23076923076923,52.03846153846154,4.523281596452328,0.019216555801921657,11.0,30
Rishi Dhawan,6.0,0.9230769230769231,0.0,0.07692307692307693,2.0,2,-1.0,-1.0,5.733333333333333,0.0,0.0,3
Usman Khawaja,46.9,0.8579268292682927,0.4,0.01768292682926829,19.6,30,-1.0,-1.0,-1.0,-1.0,-1.0,0
Mohammad Hasnain,14.0,1.6470588235294117,0.0,0.058823529411764705,11.0,2,67.0,48.0,8.375,0.020833333333333332,0.0,5
Dean Brownlie,24.333333333333332,0.7433808553971487,0.06666666666666667,0.028513238289205704,12.666666666666666,15,-1.0,-1.0,-1.0,-1.0,-1.0,0
Temba Bavuma,57.166666666666664,0.9245283018867925,0.3333333333333333,0.016172506738544475,24.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,0
Jeetan Patel,6.333333333333333,0.6089743589743589,0.0,0.038461538461538464,2.1333333333333333,15,50.333333333333336,54.199999999999996,5.571955719557196,0.018450184501845022,0.0,30
Jason Roy,54.63333333333333,1.1126951799049558,0.4,0.020366598778004074,32.0,30,-1.0,-1.0,-1.0,-1.0,-1.0,0
Obed McCoy,0.0,-1.0,0.0,-1.0,0.0,1,-1.0,-1.0,-1.0,-1.0,0.0,2
Simi Singh,14.235294117647058,0.599009900990099,0.0,0.03712871287128713,4.9411764705882355,17,25.176470588235293,37.76470588235294,4.0,0.0264797507788162,4.0,15
Sharjeel Khan,33.6,1.16991643454039,0.28,0.03203342618384401,23.36,25,-1.0,-1.0,-1.0,-1.0,-1.0,0
Alexander Hales,39.7,0.9754299754299754,0.36666666666666664,0.02293202293202293,22.733333333333334,30,-1.0,-1.0,-1.0,-1.0,-1.0,0
Ashton Agar,17.181818181818183,0.9043062200956937,0.0,0.03349282296650718,7.818181818181818,11,77.16666666666667,78.0,5.935897435897436,0.01282051282051282,0.0,13
Nikita Miller,10.666666666666666,0.8067226890756303,0.037037037037037035,0.028011204481792718,4.296296296296297,27,64.83333333333333,78.55,4.952259707192871,0.012730744748567793,3.0,30
Ross Taylor,53.56666666666667,0.8962632459564975,0.43333333333333335,0.012269938650306749,21.8,30,-1.0,-1.0,-1.0,-1.0,0.0,4
Fareed Ahmad,0.5,1.0,0.0,0.0,0.0,2,-1.0,-1.0,5.0,0.0,0.0,4
Shreyas Iyer,49.0,1.0116129032258065,0.5625,0.01935483870967742,24.625,16,-1.0,-1.0,7.5,0.0,0.0,2
Ahmed Shehzad,36.5,0.7489740082079344,0.3,0.02051983584131327,15.2,30,44.0,37.2,7.096774193548387,0.026881720430107524,0.0,9
Murali Vijay,21.4375,0.6712328767123288,0.0625,0.03131115459882583,9.375,16,37.0,36.0,6.166666666666667,0.027777777777777776,0.0,2
Evin Lewis,40.833333333333336,0.8620689655172413,0.3333333333333333,0.019704433497536946,23.4,30,-1.0,-1.0,-1.0,-1.0,-1.0,0
Shaheen Shah Afridi,5.25,0.7368421052631579,0.0,0.017543859649122806,2.5,8,29.636363636363637,26.727272727272727,6.653061224489796,0.03741496598639456,1.0,18
Kemar Roach,7.9,0.6076923076923076,0.0,0.02564102564102564,3.6,30,35.05555555555556,41.699999999999996,5.04396482813749,0.023980815347721826,19.0,30
Colin Munro,28.533333333333335,1.1337748344370862,0.16666666666666666,0.038410596026490065,18.6,30,69.5,84.0,4.964285714285714,0.011904761904761904,1.0,25
Javed Ahmadi,26.466666666666665,0.7351851851851852,0.2,0.027777777777777776,13.8,30,30.5,41.8,4.37799043062201,0.023923444976076555,0.0,17
Nazmul Islam,7.0,0.5384615384615384,0.0,0.07692307692307693,0.0,1,56.0,60.0,5.6,0.016666666666666666,0.0,5
Darren Bravo,24.766666666666666,0.694392523364486,0.1,0.025233644859813085,11.8,30,-1.0,-1.0,-1.0,-1.0,-1.0,0
Ashley Nurse,14.4,1.0,0.0,0.04398148148148148,7.333333333333333,30,51.0,56.822222222222216,5.385217051231913,0.017598748533437625,4.0,30
Dale Steyn,9.233333333333333,0.642691415313225,0.03333333333333333,0.05568445475638051,5.133333333333334,30,24.595744680851062,31.53191489361702,4.680161943319838,0.03171390013495277,18.0,30
Kieran Powell,29.133333333333333,0.8152985074626866,0.3,0.027985074626865673,15.0,30,-1.0,-1.0,-1.0,-1.0,-1.0,0
Ravichandran Ashwin,11.9,0.9545454545454546,0.03333333333333333,0.05614973262032086,5.333333333333333,30,53.0,62.42307692307692,5.094269870609981,0.016019716574245224,10.0,30
Chris Morris,17.444444444444443,1.0085653104925054,0.037037037037037035,0.04925053533190578,8.666666666666666,27,41.758620689655174,44.48275862068966,5.632558139534884,0.02248062015503876,7.0,30
Hashmatullah Shahidi,33.93333333333333,0.6463492063492063,0.3,0.01650793650793651,11.8,30,-1.0,-1.0,8.0,0.0,0.0,2
Rayad Emrit,6.5,0.3939393939393939,0.0,0.030303030303030304,2.0,2,-1.0,-1.0,7.222222222222222,0.0,0.0,2
Moises Henriques,8.1,0.680672268907563,0.0,0.07563025210084033,2.8,10,46.0,54.0,5.111111111111111,0.018518518518518517,1.0,10
Andy Balbirnie,41.13333333333333,0.8023407022106632,0.3333333333333333,0.0188556566970091,18.866666666666667,30,-1.0,-1.0,-1.0,-1.0,0.0,3
Mashrafe Mortaza,9.933333333333334,0.8490028490028491,0.0,0.06837606837606838,5.333333333333333,30,49.148148148148145,54.13333333333333,5.447454844006568,0.01847290640394089,7.0,30
Keemo Paul,16.46153846153846,0.8991596638655462,0.0,0.03361344537815126,8.76923076923077,13,45.72727272727273,43.36363636363637,6.327044025157233,0.023060796645702306,1.0,19
Manish Pandey,24.0,0.935064935064935,0.14285714285714285,0.022263450834879406,8.952380952380953,21,-1.0,-1.0,-1.0,-1.0,-1.0,0
Vijay Shankar,27.875,0.9065040650406504,0.0,0.028455284552845527,13.0,8,31.5,35.25,5.361702127659575,0.028368794326241134,0.0,9
James Neesham,28.0,1.0218978102189782,0.13333333333333333,0.030413625304136254,13.533333333333333,30,41.68181818181818,39.709090909090904,6.298076923076923,0.025183150183150187,1.0,30
Rishabh Pant,27.0,1.0384615384615385,0.07142857142857142,0.03571428571428571,15.714285714285714,14,-1.0,-1.0,-1.0,-1.0,-1.0,0
Mohammad Hafeez,36.333333333333336,0.886899918633035,0.3,0.02034174125305126,17.6,30,65.6,85.38000000000001,4.609978917779339,0.011712344811431248,4.0,30
Jofra Archer,1.8571428571428572,0.6190476190476191,0.0,0.14285714285714285,0.5714285714285714,7,28.875,32.25,5.372093023255814,0.031007751937984496,4.0,14
Afif Hossain,7.0,1.75,0.0,0.25,4.0,1,12.0,12.0,6.0,0.08333333333333333,0.0,1
Sohail Khan,4.166666666666667,0.49019607843137253,0.0,0.09803921568627451,1.3333333333333333,6,35.111111111111114,35.0,6.019047619047619,0.02857142857142857,2.0,13
John Campbell,50.4,1.1612903225806452,0.2,0.02304147465437788,29.6,5,-1.0,-1.0,13.0,0.0,0.0,1
Mitchell Santner,17.8,0.8959731543624161,0.06666666666666667,0.026845637583892617,7.933333333333334,30,42.48148148148148,52.77777777777778,4.829473684210527,0.018947368421052633,8.0,30
Khalid Latif,30.2,0.6565217391304348,0.2,0.017391304347826087,10.4,5,-1.0,-1.0,-1.0,-1.0,-1.0,0
Quinton de Kock,44.766666666666666,0.9724837074583635,0.4,0.020999275887038378,24.6,30,-1.0,-1.0,-1.0,-1.0,-1.0,0
Najmul Hossain Shanto,11.0,0.5913978494623656,0.0,0.053763440860215055,4.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,0
Tom Latham,29.8,0.8790560471976401,0.23333333333333334,0.02753195673549656,9.933333333333334,30,-1.0,-1.0,-1.0,-1.0,-1.0,0
Corey Anderson,24.2,0.9331619537275064,0.1,0.037275064267352186,13.066666666666666,30,24.615384615384617,24.107692307692307,6.12635609444799,0.041480536056158264,7.0,30
Oshane Thomas,1.3,0.4642857142857143,0.0,0.07142857142857142,0.4,10,86.5,69.0,7.521739130434782,0.014492753623188406,1.0,19
Jason Mohammed,23.625,0.7069825436408977,0.16666666666666666,0.026184538653366583,10.0,24,-1.0,-1.0,5.458333333333333,0.0,1.0,8
Scott Boland,2.25,0.47368421052631576,0.0,0.10526315789473684,0.0,4,27.714285714285715,22.285714285714285,7.461538461538462,0.04487179487179487,0.0,13
Craig Young,4.142857142857143,0.8787878787878788,0.0,0.09090909090909091,2.5714285714285716,7,34.5,35.55,5.822784810126582,0.028129395218002815,1.0,13
Zulfiqar Babar,7.0,0.875,0.0,0.05,2.8,5,61.5,73.5,5.020408163265306,0.013605442176870748,1.0,5
D'Arcy Short,26.875,0.7904411764705882,0.125,0.022058823529411766,8.75,8,-1.0,-1.0,7.6,0.0,0.0,5
Virat Kohli,56.5,0.9576271186440678,0.5,0.015819209039548022,22.533333333333335,30,-1.0,-1.0,-1.0,-1.0,0.0,30
Douglas Bracewell,13.5,0.7570093457943925,0.08333333333333333,0.04205607476635514,5.166666666666667,12,60.57142857142857,72.17142857142858,5.03562945368171,0.013855898653998415,7.0,19
Liton Das,35.3,0.9733455882352942,0.2,0.025735294117647058,18.8,30,-1.0,-1.0,-1.0,-1.0,-1.0,0
Shannon Gabriel,1.5,0.46153846153846156,0.0,0.057692307692307696,0.25,16,35.75,33.75,6.355555555555555,0.02962962962962963,3.0,25
William Porterfield,34.13333333333333,0.7436456063907044,0.2,0.02178649237472767,16.133333333333333,30,-1.0,-1.0,-1.0,-1.0,-1.0,0
John Anderson,18.875,0.5655430711610487,0.0,0.0299625468164794,11.5,8,-1.0,-1.0,4.0,0.0,0.0,2
Shakib Al Hasan,52.4,0.8886376483889203,0.5333333333333333,0.01582815149802148,20.4,30,38.26470588235294,46.094117647058816,4.980857580398163,0.02169474221541603,8.0,30
Christiaan Jonker,15.5,0.9393939393939394,0.0,0.06060606060606061,13.0,2,-1.0,-1.0,-1.0,-1.0,-1.0,0
Yuzvendra Chahal,5.444444444444445,0.6712328767123288,0.0,0.0684931506849315,3.111111111111111,9,35.375,39.3,5.400763358778626,0.025445292620865142,2.0,30
Ariful Haque,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,0.0,1
Mark Wood,3.2941176470588234,0.9655172413793104,0.0,0.06896551724137931,1.411764705882353,17,51.5,52.5,5.885714285714286,0.01904761904761905,2.0,30
Mohammad Mithun,25.869565217391305,0.8040540540540541,0.21739130434782608,0.025675675675675677,12.173913043478262,23,-1.0,-1.0,-1.0,-1.0,-1.0,0
Lutho Sipamla,10.0,0.7142857142857143,0.0,0.0,0.0,1,41.0,55.199999999999996,4.4565217391304355,0.018115942028985508,1.0,3
Janneman Malan,52.0,0.9230769230769231,0.3333333333333333,0.005917159763313609,22.666666666666668,3,-1.0,-1.0,-1.0,-1.0,-1.0,0
Heinrich Klaasen,31.8125,0.9496268656716418,0.25,0.020522388059701493,15.625,16,-1.0,-1.0,6.333333333333333,0.0,0.0,1
Dwaine Pretorius,13.9,0.952054794520548,0.1,0.0547945205479452,6.0,10,25.833333333333332,32.1,4.8286604361370715,0.031152647975077878,3.0,22
Mohammed Shami,4.9,0.9130434782608695,0.0,0.08695652173913043,2.6666666666666665,30,29.346938775510203,30.64897959183674,5.745105872952457,0.03262751365028632,11.0,30
Rilee Rossouw,42.63333333333333,0.9559043348281017,0.3333333333333333,0.020179372197309416,21.866666666666667,30,43.0,43.8,5.89041095890411,0.022831050228310504,0.0,3
Mohammad Saifuddin,22.923076923076923,0.863768115942029,0.15384615384615385,0.02318840579710145,10.153846153846153,13,47.2,47.4,5.974683544303797,0.02109704641350211,1.0,22
Shafiqullah,20.857142857142858,1.0814814814814815,0.09523809523809523,0.037037037037037035,12.0,21,-1.0,-1.0,-1.0,-1.0,-1.0,0
Mujeeb Ur Rahman,3.45,1.0615384615384615,0.0,0.06153846153846154,2.2,20,27.3125,38.4375,4.263414634146342,0.026016260162601626,5.0,30
Romario Shepherd,5.0,0.6521739130434783,0.0,0.13043478260869565,2.0,3,95.0,138.0,4.130434782608695,0.007246376811594203,3.0,5
Ibrahim Zadran,2.0,0.2222222222222222,0.0,0.1111111111111111,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0
Junior Dala,4.0,1.3333333333333333,0.0,0.16666666666666666,2.0,2,121.0,102.0,7.117647058823529,0.00980392156862745,0.0,2
Kuldeep Yadav,5.619047619047619,0.6378378378378379,0.0,0.043243243243243246,1.9047619047619047,21,26.807692307692307,30.23076923076923,5.320610687022901,0.03307888040712468,1.0,30
Joe Root,40.3,0.8955555555555555,0.26666666666666666,0.018518518518518517,14.266666666666667,30,52.0,54.0,5.777777777777778,0.018518518518518517,0.0,30
Andre Russell,24.266666666666666,1.3582089552238805,0.06666666666666667,0.04477611940298507,17.066666666666666,30,30.46153846153846,30.23076923076923,6.0458015267175576,0.03307888040712468,8.0,30
Tom Curran,15.23076923076923,1.0421052631578946,0.0,0.015789473684210527,7.6923076923076925,13,26.235294117647058,26.329411764705885,5.978552278820374,0.03798033958891867,3.0,20
Chris Jordan,7.391304347826087,0.918918918918919,0.0,0.05945945945945946,3.391304347826087,23,35.2,33.504,6.303724928366762,0.02984718242597899,0.0,30
Kevin O'Brien,24.266666666666666,1.002754820936639,0.1,0.03443526170798898,12.6,30,38.76923076923077,46.38461538461539,5.014925373134329,0.02155887230514096,4.0,30
Martin Guptill,42.7,0.8852798894263995,0.3,0.018659295093296474,22.733333333333334,30,-1.0,-1.0,-1.0,-1.0,0.0,11
Chadwick Walton,6.625,0.7066666666666667,0.0,0.05333333333333334,3.5,8,-1.0,-1.0,-1.0,-1.0,-1.0,0
Josh Hazlewood,2.6,0.75,0.0,0.038461538461538464,1.6,15,29.916666666666668,38.15,4.705111402359109,0.026212319790301444,6.0,30
Eoin Morgan,44.13333333333333,1.1014975041597337,0.4,0.01913477537437604,24.733333333333334,30,-1.0,-1.0,-1.0,-1.0,-1.0,0
Karim Sadiq,21.954545454545453,0.8228279386712095,0.09090909090909091,0.028960817717206135,13.0,22,38.75,55.800000000000004,4.166666666666666,0.017921146953405017,1.0,12
Parthiv Patel,24.1,0.813273340832396,0.13333333333333333,0.030371203599550055,11.8,30,-1.0,-1.0,-1.0,-1.0,-1.0,0
Farhaan Behardien,25.9,1.014360313315927,0.13333333333333333,0.02349869451697128,11.066666666666666,30,114.0,104.8,6.526717557251908,0.009541984732824428,1.0,30
Chris Lynn,18.75,0.8522727272727273,0.0,0.03409090909090909,9.5,4,-1.0,-1.0,-1.0,-1.0,-1.0,0
Amit Mishra,3.909090909090909,0.5584415584415584,0.0,0.07792207792207792,1.4545454545454546,11,31.833333333333332,35.0,5.457142857142857,0.02857142857142857,4.0,30
Lungisani Ngidi,5.222222222222222,0.734375,0.0,0.046875,3.111111111111111,9,25.0,23.700000000000003,6.329113924050633,0.04219409282700422,2.0,26
Amir Hamza,1.4375,0.2804878048780488,0.0,0.07317073170731707,0.375,16,20.166666666666668,32.75,3.6946564885496183,0.030534351145038167,8.0,30
Beuran Hendricks,2.5,0.35714285714285715,0.0,0.07142857142857142,0.0,2,30.0,34.0,5.294117647058823,0.029411764705882353,0.0,5
Sam Curran,8.0,0.5106382978723404,0.0,0.06382978723404255,3.3333333333333335,3,59.0,51.0,6.9411764705882355,0.0196078431372549,0.0,4
Jason Behrendorff,3.8,1.3571428571428572,0.0,0.07142857142857142,0.0,5,41.4,38.76,6.408668730650155,0.02579979360165119,3.0,11
James Anderson,5.2,0.609375,0.0,0.0546875,2.0,30,41.15151515151515,47.0,5.2533849129593815,0.02127659574468085,12.0,30
Marcus Stoinis,27.766666666666666,0.9064200217627857,0.2,0.026115342763873776,14.2,30,48.86363636363637,46.445454545454545,6.312389900176161,0.02153063221765512,1.0,30
Carlos Brathwaite,17.7,0.9533213644524237,0.06666666666666667,0.04847396768402154,9.333333333333334,30,45.96666666666667,44.93999999999999,6.137071651090343,0.022251891410769917,7.0,30
Haris Sohail,45.3,0.8739549839228296,0.43333333333333335,0.016720257234726688,17.866666666666667,30,111.33333333333333,112.0,5.964285714285714,0.008928571428571428,0.0,21
Umar Amin,17.1875,0.6926952141057935,0.0625,0.037783375314861464,7.75,16,-1.0,-1.0,3.4285714285714284,0.0,0.0,3
Jason Holder,24.666666666666668,0.9124537607891492,0.16666666666666666,0.032059186189889025,11.066666666666666,30,60.08,60.6,5.9485148514851485,0.0165016501650165,7.0,30
Ben Foakes,65.0,0.8024691358024691,1.0,0.0,18.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,0
Henry Nicholls,36.7,0.8482280431432974,0.3333333333333333,0.017719568567026195,14.866666666666667,30,-1.0,-1.0,-1.0,-1.0,-1.0,0
Joe Denly,35.53846153846154,0.7085889570552147,0.3076923076923077,0.019938650306748466,16.307692307692307,13,92.0,96.0,5.75,0.010416666666666666,0.0,4
Fakhar Zaman,51.8,0.9664179104477612,0.43333333333333335,0.01616915422885572,27.6,30,38.0,49.800000000000004,4.578313253012047,0.020080321285140562,0.0,7
Boyd Rankin,3.3333333333333335,0.43478260869565216,0.0,0.0391304347826087,0.7333333333333333,30,29.058823529411764,37.64117647058824,4.631973745897796,0.026566651039224874,16.0,30
Aamer Yamin,33.0,0.99,0.3333333333333333,0.01,20.666666666666668,3,62.5,60.0,6.25,0.016666666666666666,1.0,4
Adil Rashid,14.5,0.981941309255079,0.0,0.04966139954853273,7.0,30,41.205882352941174,42.688235294117646,5.791649441918148,0.023425657985393412,1.0,30
Mosaddeck Hossain,18.566666666666666,0.8771653543307086,0.06666666666666667,0.029921259842519685,9.266666666666667,30,48.53846153846154,55.01538461538462,5.293624161073826,0.018176733780760627,1.0,30
