match_id,score,how dismissed,strike rate,4s,6s,batting position,player_name
Matches/MatchScorecard_T20.asp?MatchCode=0174,25,notout,121.05,0,1,Middle Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0170,35,runout,161.11,2,2,Middle Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0166,2,cDJHusseybSmith,25.00,0,0,Middle Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0156,19,notout,266.67,1,1,Middle Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0154,19,notout,250.00,0,2,Middle Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0129,53,bFernando,164.29,3,2,Top Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0106,11,cFletcherbBravo,47.83,0,0,Middle Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0102,15,cBraybMcCallan,107.69,1,0,Top Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0083,14,bBandara,76.47,1,0,Middle Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0128,9,cPushpakumarabJayasuriya,75.00,0,0,Top Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0114,5,runout,41.67,0,0,Middle Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0110,33,notout,150.00,3,0,Middle Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0094,28,bNaeemIslam,123.81,0,1,Top Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0086,30,notout,93.33,2,0,Middle Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0085,2,bButler,33.33,0,0,Middle Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0052,9,cLeebDJHussey,33.33,0,0,Middle Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0047,11,notout,180.00,0,1,Middle Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0046,6,bUmarGul,60.00,0,0,Middle Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0045,42,runout,200.00,4,1,Middle Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0043,51,runout,136.36,4,1,Middle Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0040,10,notout,125.00,0,0,Middle Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0032,26,runout,120.00,2,0,Middle Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0029,38,cYounisKhanbYasirArafat,106.45,3,1,Middle Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0026,-,dnb,-,-,-,,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0010,0,bLangeveldt,0.00,0,0,Middle Order,M S Dhoni  (India  ACC Asian XI)
Matches/MatchScorecard_T20.asp?MatchCode=0661,-,dnb,-,-,-,Middle Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0660,-,dnb,-,-,-,Middle Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0694,34,bJordan,126.09,3,1,Middle Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0657,-,dnb,-,-,-,Middle Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0668,2,st†SeifertbSantner,40.00,0,0,Top Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0552,11,cTaylorbMcClenaghan,112.50,0,1,Middle Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=1109,1,notout,100.00,0,0,Middle Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0664,-,dnb,-,-,-,Middle Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=1030,-,dnb,-,-,-,Middle Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=1020,-,dnb,-,-,-,Middle Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0719,21,c†SarfarazAhmedbHasanAli,82.61,2,0,Middle Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0718,-,dnb,-,-,-,Middle Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0705,8,bHasanAli,100.00,1,0,Middle Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0703,5,notout,100.00,0,0,Middle Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0702,13,bMohammadAmir,137.50,0,1,Middle Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0698,-,dnb,-,-,-,Middle Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0697,-,dnb,-,-,-,Middle Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0533,-,dnb,-,-,-,Tail,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=1091,1,bNortje,20.00,0,0,Middle Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=1089,24,notout,222.22,2,1,Middle Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=1050,-,dnb,-,-,-,Middle Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=1044,-,dnb,-,-,-,Middle Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=1041,-,dnb,-,-,-,Middle Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=1034,-,dnb,-,-,-,Middle Order,Ashton Agar  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0236,16,cPatelbZahidHussain,83.33,1,0,Top Order,Shabir Noori  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0706,-,dnb,-,-,-,Middle Order,Deepak Chahar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0926,0,notout,0.00,0,0,Tail,Deepak Chahar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0921,-,dnb,-,-,-,Tail,Deepak Chahar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1065,1,notout,100.00,0,0,Tail,Deepak Chahar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1063,-,dnb,-,-,-,Tail,Deepak Chahar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1055,-,dnb,-,-,-,Tail,Deepak Chahar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1047,-,dnb,-,-,-,Tail,Deepak Chahar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1042,-,dnb,-,-,-,Tail,Deepak Chahar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0877,-,dnb,-,-,-,Middle Order,Deepak Chahar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1067,-,dnb,-,-,-,Tail,Deepak Chahar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0743,0,notout,0.00,0,0,Tail,Shaheen Shah Afridi  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0741,-,dnb,-,-,-,Tail,Shaheen Shah Afridi  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0723,-,dnb,-,-,-,Tail,Shaheen Shah Afridi  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0724,-,dnb,-,-,-,Tail,Shaheen Shah Afridi  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0720,-,dnb,-,-,-,Tail,Shaheen Shah Afridi  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0719,-,dnb,-,-,-,Tail,Shaheen Shah Afridi  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0705,-,dnb,-,-,-,Tail,Shaheen Shah Afridi  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0702,-,dnb,-,-,-,Tail,Shaheen Shah Afridi  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=1076,-,dnb,-,-,-,Tail,Shaheen Shah Afridi  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=1075,-,dnb,-,-,-,Tail,Shaheen Shah Afridi  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0791,-,dnb,-,-,-,Tail,Shaheen Shah Afridi  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0701,-,dnb,-,-,-,Tail,Shaheen Shah Afridi  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0534,15,lbwbBumrah,76.47,2,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0560,40,st†DhonibJadeja,109.38,5,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0395,7,cRainabAshwin,60.0,1,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0094,18,st†DhonibYKPathan,150.0,3,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0398,18,bUmarGul,106.67,2,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0590,29,cdeGrandhommebBoult,160.0,3,1,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0589,15,runout,185.71,2,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0588,12,cBrucebWheeler,84.62,1,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0497,1,bMadziva,50.0,0,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0494,28,cVitoribMuzarabani,135.29,3,1,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0493,34,cSibandabCremer,120.83,3,1,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0684,6,csubbMujeebUrRahman,83.33,1,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0683,48,bRashidKhan,89.58,5,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0681,0,lbwbMujeebUrRahman,0.0,0,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0563,3,runout,37.5,0,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0372,23,lbwbSamiullahShinwari,77.78,2,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0270,0,cGuptillbMills,0.0,0,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0133,17,c†BBMcCullumbTuffey,155.56,3,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0402,5,cBollingerbCoulter-Nile,45.45,0,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0673,55,c&amp;bNLTCPerera,162.07,6,1,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0672,17,cUnadkatbThakur,93.75,2,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0677,16,cThakurbChahal,115.38,1,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0676,66,c†MDKJPererabGunathilaka,119.05,4,2,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0675,33,bWashingtonSundar,142.11,4,1,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0620,0,bMalinga,0.0,0,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0543,58,cPorterfieldbDockrell,180.77,3,4,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0537,97,notout,143.1,6,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0549,28,cImadWasimbShahidAfridi,120.0,0,2,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0547,131,notout,163.49,10,5,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0529,9,lbwbMohammadIrfan,175.0,0,1,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0476,26,cChigumburabMadziva,140.0,1,2,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0475,34,lbwbCremer,110.71,3,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0438,14,cWiesebParnell,72.22,1,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0437,6,c†deKockbAbbott,125.0,1,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0425,18,cMohammadHafeezbUmarGul,140.0,2,1,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0391,6,cBravobBadree,50.0,1,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0381,0,bTanwirAfzal,0.0,0,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0377,34,cSagarPunbRegmi,136.36,2,1,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0363,2,cMendisbKulasekara,50.0,0,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0735,10,runout,133.33,0,1,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0734,16,cCottrellbAllen,93.75,1,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0733,5,cBrathwaitebCottrell,71.43,0,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0707,0,st†RamdinbNurse,0.0,0,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0710,26,cWilliamsbBrathwaite,161.54,3,1,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0709,96,cPaulbRussell,168.18,6,4,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0666,35,cDananjayabAponso,126.09,2,2,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=1127,48,cWilliamsbMadhevere,124.24,3,2,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=1076,82,runout,122.64,7,1,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=1075,45,runout,114.71,4,1,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0320,51,cSWMasakadzabUtseya,143.33,6,1,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0319,2,bVitori,100.0,0,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0294,110,notout,144.26,10,2,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0277,29,runout,200.0,5,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0256,62,cBorrenbvanderGugten,108.7,2,1,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0211,13,c†RamdinbRampaul,78.57,2,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0155,22,c&amp;bMohammadHafeez,105.56,3,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0682,2,cLewisbRussell,25.0,0,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0253,45,cSorensenbStirling,105.41,6,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0252,0,cDockrellbJohnston,0.0,0,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0251,34,cMooneybStirling,100.0,3,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0634,21,bRummanRaees,100.0,3,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0636,17,bUsmanShinwari,140.0,3,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0635,27,cShoaibMalikbSohailKhan,121.05,2,1,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0118,8,cReiferbTonge,116.67,1,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0055,27,bSohailTanvir,135.29,4,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0042,3,runout,37.5,0,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0410,12,notout,122.22,1,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0078,29,st†deVilliersbBotha,104.17,4,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0031,10,cSmithbPollock,114.29,2,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0362,36,cMathewsbNLTCPerera,120.0,6,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0255,86,notout,130.19,5,2,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0254,28,csubbDavey,118.18,2,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0097,24,runout,78.57,2,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0038,3,cMalingabFernando,30.0,0,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0018,1,cShahidAfridibShoaibAkhtar,25.0,0,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0017,13,cCOObuyabOngondo,91.67,2,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0033,35,cPontingbMJClarke,80.0,3,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0024,12,cChanderpaulbRampaul,76.92,2,0,Top Order,Tamim Iqbal  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0421,0,lbwbShahidAfridi,0.0,0,0,Top Order,Dean Brownlie  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0249,0,runout,0.0,0,0,Middle Order,Dean Brownlie  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0197,0,runout,0.0,0,0,Top Order,Dean Brownlie  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0195,6,c†UmarAkmalbShoaibAkhtar,100.0,1,0,Top Order,Dean Brownlie  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0250,1,bNarine,25.0,0,0,Middle Order,Dean Brownlie  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0576,15,cKohlibKumar,86.67,0,1,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0575,27,lbwbJadeja,183.33,1,2,Top Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0569,54,notout,215.00,3,4,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0388,9,cKohlibJadeja,140.00,0,1,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0550,18,notout,100.00,2,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0570,1,cStokesbWilley,33.33,0,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0368,2,cHalesbBresnan,50.00,0,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0367,28,notout,160.00,2,1,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0370,0,cMorganbBopara,0.00,0,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0279,12,notout,200.00,2,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0210,13,notout,150.00,1,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0209,7,runout,100.00,1,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0403,0,notout,0.00,0,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0565,7,runout,77.78,0,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0357,0,cGuptillbNLMcCullum,0.00,0,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0409,16,notout,200.00,2,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0408,1,cTaylorbAnderson,20.00,0,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0358,11,notout,142.86,1,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0286,8,cFranklinbBracewell,100.00,0,1,Top Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0394,-,dnb,-,-,-,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0391,0,cShakibAlHasanbAl-AminHossain,0.00,0,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0707,44,notout,166.67,3,3,Top Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0710,60,cArifulHaquebMustafizurRahman,223.81,1,6,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0709,22,c†MushfiqurRahimbMustafizurRahman,170.00,1,2,Top Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0294,-,dnb,-,-,-,Tail,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0211,5,cNaeemIslambShakibAlHasan,41.67,0,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0682,27,notout,210.00,0,3,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0562,4,cMillerbImranTahir,50.00,0,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0556,25,notout,250.00,3,1,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0424,15,cOntongbParnell,200.00,1,1,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0312,0,cErvinebMutombodzi,0.00,0,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0365,8,bMurtagh,72.73,0,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0364,16,bMurtagh,100.00,1,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0276,-,dnb,-,-,-,,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0201,0,cAbdurRehmanbWahabRiaz,0.00,0,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=1122,52,notout,285.71,0,6,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=1119,45,bMalinga,250.00,2,4,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0423,17,cMillerbAbbott,233.33,1,1,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0422,7,cAbbottbParnell,100.00,1,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0306,26,notout,209.09,3,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0202,-,dnb,-,-,-,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0291,-,dnb,-,-,-,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0474,11,cChandimalbChameera,100.00,0,1,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0473,20,bSiriwardana,200.00,0,2,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0410,-,dnb,-,-,-,,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0404,-,dnb,-,-,-,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0309,-,dnb,-,-,-,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0283,21,notout,135.71,0,1,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0292,0,lbwbBAWMendis,0.00,0,0,Middle Order,Andre Russell  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0693,11,bBumrah,150.00,0,1,Tail,George Dockrell  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0765,21,cMohammadNabibRashidKhan,180.00,1,1,Middle Order,George Dockrell  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0764,0,bRashidKhan,0.00,0,0,Middle Order,George Dockrell  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0712,25,notout,169.23,1,1,Middle Order,George Dockrell  (Ireland)
Matches/MatchScorecard_T20.asp?MatchCode=0615,2,cUsmanGhanibMohammadNabi,66.67,0,0,Tail,George Dockrell  (Ireland)
