MATCH_ID,SCORE,player_name
Matches/MatchScorecard_ODI.asp?MatchCode=3984,48,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3988,8,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=3995,28,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4085,8,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4088,8,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4100,24,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4101,16,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4103,16,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4104,20,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4110,16,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4139,8,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4146,8,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4223,8,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4225,8,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4239,8,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4242,8,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4245,12,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4248,16,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4250,20,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4251,8,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4252,8,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4305,8,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4311,16,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4315,40,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4333,32,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4341,16,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4346,8,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4353,24,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4355,24,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4402,8,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4406,8,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4423,8,Tom Latham  (New Zealand)
Matches/MatchScorecard_ODI.asp?MatchCode=4399,28,KL Rahul  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4400,16,KL Rahul  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4402,12,KL Rahul  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4410,8,KL Rahul  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=2263,20,Dinesh Karthik  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=2266,24,Dinesh Karthik  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=2463,16,Dinesh Karthik  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=2594,16,Dinesh Karthik  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=2698,28,Dinesh Karthik  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=2700,8,Dinesh Karthik  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3031,8,Dinesh Karthik  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3064,28,Dinesh Karthik  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3065,12,Dinesh Karthik  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3113,12,Dinesh Karthik  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3525,16,Dinesh Karthik  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3529,28,Dinesh Karthik  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3539,8,Dinesh Karthik  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3541,32,Dinesh Karthik  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3544,16,Dinesh Karthik  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3545,16,Dinesh Karthik  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3619,20,Dinesh Karthik  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3621,8,Dinesh Karthik  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3628,8,Dinesh Karthik  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4245,32,Dinesh Karthik  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4248,8,Dinesh Karthik  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3960,8,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=3961,8,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=3963,8,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=3964,16,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4004,16,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4018,36,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4019,8,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4040,16,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4043,16,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4052,20,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4056,32,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4068,8,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4072,8,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4073,24,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4100,8,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4101,16,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4102,12,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4148,16,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4150,8,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4159,8,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4164,12,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4179,12,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4180,12,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4213,12,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4219,28,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4220,8,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4228,8,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4229,16,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4253,8,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4254,24,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4256,8,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4260,32,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4285,12,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4291,8,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4304,32,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4312,32,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4317,8,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4325,8,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4333,8,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4338,32,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4344,8,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4377,8,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4378,12,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4387,16,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4388,16,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4391,44,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4394,8,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4397,8,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4413,32,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4414,16,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4417,16,Shai Hope  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4128,24,Heinrich Klaasen  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4133,24,Heinrich Klaasen  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4135,8,Heinrich Klaasen  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4206,8,Heinrich Klaasen  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4207,12,Heinrich Klaasen  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4208,36,Heinrich Klaasen  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4238,12,Heinrich Klaasen  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4270,16,Rishabh Pant  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4362,8,Rishabh Pant  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4387,20,Rishabh Pant  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3510,8,Johnson Charles  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=3513,8,Johnson Charles  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=3527,8,Johnson Charles  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=3531,16,Johnson Charles  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=3532,20,Johnson Charles  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=3580,8,Johnson Charles  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=3581,8,Johnson Charles  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=3583,16,Johnson Charles  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=3984,8,Peter Handscomb  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3988,24,Peter Handscomb  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4071,8,Peter Handscomb  (Australia)
