match_id,score,how dismissed,strike rate,4s,6s,batting position,player_name
Matches/MatchScorecard_ODI.asp?MatchCode=3632,88,cAnkurSharmabNizakatKhan,102.94,6,4,Top Order,Usman Ghani  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3751,0,c†DhonibJadeja,0.00,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3457,28,st†DhonibJadeja,50.00,3,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3399,30,cGambhirbKumar,116.67,2,0,Top Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3282,34,bHarbhajanSingh,120.83,1,2,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3126,22,c†DhonibJadeja,80.77,1,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3025,0,c†DhonibNehra,0.00,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3720,6,cGuptillbMcCullum,50.00,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3679,5,cSmithbJohnson,55.56,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3677,52,bRichardson,80.70,6,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3624,4,cJadejabMishra,23.53,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3372,-,dnb,-,-,-,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3747,5,bMilne,200.00,1,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3745,15,bElliott,52.00,2,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3719,30,runout,78.38,1,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3717,0,runout,0.00,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3258,41,cOrambNLMcCullum,65.52,3,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3232,8,c†McCullumbFranklin,44.44,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3230,34,runout,100.00,2,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3225,52,bBennett,151.72,4,2,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3223,-,dnb,-,-,-,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3220,0,cTaylorbBennett,0.00,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3228,11,cNLMcCullumbVettori,58.82,1,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3054,13,c†McCullumbSouthee,50.00,1,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3047,9,bVettori,50.00,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3033,66,lbwbVettori,88.71,7,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4277,46,cBehrendorffbLyon,97.73,3,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4276,7,bCoulter-Nile,77.78,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4275,39,cCumminsbBehrendorff,78.26,3,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4274,18,cHandscombbLyon,76.19,2,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4273,54,cFinchbCoulter-Nile,96.00,0,3,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3981,53,c†WadebCummins,115.00,7,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3977,11,cCumminsbStarc,47.83,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3975,42,c†WadebHazlewood,76.47,1,1,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3973,21,notout,90.00,3,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3972,20,cHeadbStarc,68.00,3,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3792,22,cFinchbMaxwell,80.00,2,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3441,-,dnb,-,-,-,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3439,62,cBaileybStarc,94.55,2,2,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3443,0,cHusseybStarc,0.00,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3627,16,notout,155.56,2,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3394,23,cAbdurRazzakbShakibAlHasan,105.00,2,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3358,68,st†MushfiqurRahimbEliasSunny,67.86,3,2,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3356,70,cShafiulIslambShakibAlHasan,109.26,5,1,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3354,8,bShakibAlHasan,53.85,1,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3128,58,bShafiulIslam,87.72,4,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3585,5,c†deKockbPhilander,19.23,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3577,32,lbwbDuminy,78.95,2,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3569,21,lbwbImranTahir,105.88,1,1,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3574,7,c&amp;bImranTahir,35.00,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3571,20,cIngrambMorkel,56.25,2,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3122,30,runout,75.00,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3021,47,notout,80.39,6,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3274,50,notout,74.58,4,1,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3789,24,notout,68.97,4,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3293,74,notout,125.00,6,2,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3292,-,dnb,-,-,-,Tail,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3776,15,cdeVilliersbMorkel,65.00,2,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3772,22,cAmjadAlibGuruge,146.15,1,1,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3757,70,cSmithbRussell,83.10,5,1,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3770,36,bWilliams,78.57,3,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3666,9,cMalingabPerera,77.78,0,1,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3662,1,c†SangakkarabDilshan,33.33,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3658,17,cMalingabPerera,125.00,2,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3631,70,cPriyanjanbMalinga,140.48,7,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3620,119,notout,114.61,7,3,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3618,91,c†SangakkarabLakmal,102.78,7,3,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3594,22,cDilshanbMendis,54.05,2,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3592,-,dnb,-,-,-,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3591,28,notout,191.67,1,2,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3590,-,dnb,-,-,-,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3589,10,notout,128.57,1,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3584,50,c†deKockbSteyn,140.00,4,2,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3582,0,c†deKockbPhilander,0.00,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3575,24,cMorkelbSteyn,95.65,2,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3538,44,csubbBest,132.14,5,1,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3535,33,notout,161.11,4,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3533,46,notout,129.03,6,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3532,61,cSamuelsbDJJBravo,108.70,5,1,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3531,21,cDJJBravobRoach,55.88,0,1,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3291,27,bRampaul,88.89,1,1,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3289,35,c†SimmonsbRampaul,111.11,5,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3288,20,notout,154.55,3,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3287,-,dnb,-,-,-,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3251,54,lbwbBalajiRao,70.59,4,1,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3244,11,cDilshanbMuralitharan,66.67,1,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3240,85,cObuyabOdoyo,136.54,8,1,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3277,-,dnb,-,-,-,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3409,3,c†SangakkarabPerera,27.27,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3408,42,notout,75.00,6,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3413,68,notout,90.16,5,2,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3411,0,c†SangakkarabKulasekara,0.00,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3410,-,dnb,-,-,-,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3403,32,c†MushfiqurRahimbMahmudullah,66.67,0,1,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3396,92,cTharangabMaharoof,106.94,7,2,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3379,55,cPatelbBroad,54.35,1,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3376,24,cPatelbFinn,91.30,3,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3374,23,st†KieswetterbSwann,56.41,1,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3352,73,notout,101.67,8,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3351,2,lbwbMendis,40.00,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3350,8,bMalinga,100.00,1,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3349,105,cChandimalbFernando,89.22,8,1,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3348,-,dnb,-,-,-,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3175,32,c†DaviesbBroad,121.74,4,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3174,49,c†DaviesbBroad,130.30,6,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3178,20,c&amp;bCollingwood,55.88,1,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3177,22,c†DaviesbBroad,52.50,1,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3176,14,cSwannbBresnan,70.00,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3076,66,c†HaddinbHarris,77.63,3,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3075,0,bSiddle,0.00,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3030,2,notout,25.00,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=2990,21,c†SangakkarabMathews,64.29,3,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3078,75,bMcKay,65.69,2,1,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3203,71,cSmithbSteyn,84.51,1,3,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3383,13,cDernbachbBriggs,57.14,1,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3326,-,dnb,-,-,-,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3324,38,cUtseyabMpofu,61.02,2,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3077,42,bHarris,63.33,2,1,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3074,26,c†HaddinbMcKay,104.55,3,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=2993,6,cTharangabMathews,66.67,0,0,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=2992,119,notout,141.67,5,4,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=2991,79,bMuralitharan,101.54,5,2,Middle Order,Umar Akmal  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3751,8,cYadavbMMSharma,70.00,1,0,Tail,Sohail Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3792,4,c†HaddinbHazlewood,80.00,0,0,Tail,Sohail Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3944,-,dnb,-,-,-,Tail,Sohail Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3789,-,dnb,-,-,-,Tail,Sohail Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3776,3,cDuminybMorkel,27.27,0,0,Tail,Sohail Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3772,-,dnb,-,-,-,Tail,Sohail Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3757,1,c†RamdinbBenn,12.50,0,0,Tail,Sohail Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3770,6,notout,75.00,0,0,Tail,Sohail Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=2925,5,bMuralitharan,44.44,1,0,Tail,Sohail Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=2814,-,dnb,-,-,-,Tail,Sohail Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3330,-,dnb,-,-,-,Middle Order,Sohail Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=2812,-,dnb,-,-,-,Tail,Sohail Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=2779,-,dnb,-,-,-,Tail,Sohail Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4345,37,cKohlibPandya,86.84,4,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4205,36,runout,73.33,1,1,Middle Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4047,0,bKumar,0.00,0,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3811,49,cAshwinbKulkarni,117.65,5,2,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3810,38,lbwbAshwin,72.34,2,1,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3808,68,runout,135.00,8,1,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3791,34,c†DhonibMohammedShami,67.44,3,1,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4031,34,csubbStokes,82.35,4,1,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3780,47,c†ButtlerbJordan,76.92,5,1,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3799,156,notout,115.45,13,6,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4311,28,bHenry,100.00,3,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4252,0,bSouthee,0.00,0,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4250,37,c&amp;bHenry,136.36,5,1,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4039,3,lbwbSouthee,23.08,0,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4027,0,cAndersonbPatel,0.00,0,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4024,70,cLathambSodhi,91.04,5,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3969,1,cWilliamsonbNeesham,12.50,0,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4251,25,cTaylorbdeGrandhomme,95.65,3,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3784,62,cAndersonbVettori,87.93,7,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4329,12,runout,125.00,2,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4035,3,c†WadebHazlewood,27.27,0,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4358,80,bDananjaya,80.23,5,1,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4357,12,lbwbPradeep,84.62,1,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4356,16,bMalinga,68.18,1,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4286,88,cBravobChase,107.35,9,1,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4296,85,csubbReifer,160.98,9,3,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4293,66,cAmbrisbNurse,80.60,4,2,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4022,6,c†O'BrienbChase,71.43,1,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4086,9,cMarkrambRabada,61.54,1,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4025,106,notout,127.94,11,2,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4012,-,dnb,-,-,-,,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4011,12,c†ChandimalbLakmal,76.92,2,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4014,43,st†ChandimalbMDKPerera,86.36,3,1,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3938,22,cHashmatullahShahidibMirwaisAshraf,64.52,2,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3936,0,cShabirNooribDawlatZadran,0.00,0,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3941,12,c†MohammadShahzadbMirwaisAshraf,100.00,1,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3816,107,notout,111.39,13,1,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3813,31,cDuminybRabada,100.00,4,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3818,109,cAmlabImranTahir,120.00,13,1,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3798,21,c†SarfarazAhmedbJunaidKhan,154.55,4,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3797,23,runout,55.56,3,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3774,2,c†CrossbDavey,40.00,0,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3765,30,c†SangakkarabMathews,166.67,5,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3754,33,lbwbShapoorZadran,112.00,3,1,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3708,24,cSikandarRazabChatara,111.11,4,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4218,142,cTiripanobMasakadza,127.17,9,6,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4325,35,cGaylebRussell,126.09,2,2,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4335,3,lbwbMujeebUrRahman,30.00,0,0,Middle Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4349,26,cFakharZamanbMohammadAmir,100.00,4,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4204,0,cFakharZamanbJunaidKhan,0.00,0,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4307,51,c†deKockbMorris,140.00,9,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4314,2,bArcher,25.00,0,0,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4230,99,bPaul,98.77,5,5,Top Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4229,6,cBishoobThomas,75.00,0,0,Middle Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4228,23,cRPowellbChase,146.15,2,1,Middle Order,Soumya Sarkar  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4324,21,notout,142.86,1,0,Middle Order,Shadab Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4201,10,bBumrah,62.50,0,0,Middle Order,Shadab Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4197,8,st†DhonibJadhav,42.11,0,0,Middle Order,Shadab Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4050,-,dnb,-,-,-,Tail,Shadab Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4034,17,notout,87.50,1,1,Middle Order,Shadab Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4045,-,dnb,-,-,-,Tail,Shadab Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4337,-,dnb,-,-,-,Tail,Shadab Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4104,61,c†LathambFerguson,76.47,3,1,Middle Order,Shadab Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4103,32,c†LathambBoult,87.50,4,0,Middle Order,Shadab Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4114,63,cNichollsbSantner,70.13,5,0,Middle Order,Shadab Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4110,8,notout,600.00,0,1,Tail,Shadab Khan  (Pakistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4105,0,bMunro,0.00,0,0,Middle Order,Shadab Khan  (Pakistan)
