Match_id,Score,Overs,Maidens,Wicket,Economy,player_name
Matches/MatchScorecard_ODI.asp?MatchCode=3524,-2,8.0,0,0,8.0,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3587,-2,6.0,0,0,7.5,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3588,25,9.0,0,1,6.33,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3672,23,6.0,0,1,7.67,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3688,60,6.2,2,2,3.79,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3692,104,9.0,0,4,5.89,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3693,50,8.0,0,2,4.75,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3731,54,10.0,1,2,5.5,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3735,-2,6.0,0,0,7.0,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3760,0,6.0,0,0,5.67,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3841,48,10.0,0,2,7.1,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3844,25,8.0,0,1,6.5,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4171,48,9.5,0,2,7.12,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4173,25,10.0,0,1,6.3,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3518,10,8.0,2,0,3.75,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3386,50,6.0,0,2,6.5,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4074,102,10.0,0,4,7.1,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4034,81,7.4,1,3,3.91,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4052,0,6.0,0,0,6.0,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3877,79,10.0,1,3,6.7,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3683,50,9.0,0,2,4.89,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3689,54,10.0,1,2,5.4,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3951,52,8.0,0,2,3.88,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3952,25,9.0,0,1,4.67,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3953,73,10.0,0,3,7.5,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3954,29,10.0,1,1,6.0,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3955,25,4.0,0,1,7.0,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3529,25,4.4,0,1,6.0,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3113,29,10.0,1,1,6.1,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3116,0,4.0,0,0,5.0,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3335,50,5.0,0,2,6.4,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3337,50,8.2,0,2,6.0,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3341,-2,10.0,0,0,7.1,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3431,48,10.0,0,2,7.6,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3432,0,4.0,0,0,9.5,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3680,25,9.0,0,1,4.67,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3768,64,6.3,2,2,2.31,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3775,56,10.0,1,2,4.2,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3786,81,9.5,1,3,4.37,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3795,102,9.0,0,4,8.0,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3974,21,7.0,0,1,9.0,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4038,0,9.4,0,0,6.93,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4213,0,10.0,0,0,6.4,Umesh Yadav  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4234,60,10.0,2,2,3.9,Jason Behrendorff  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4235,29,8.2,1,1,6.24,Jason Behrendorff  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4258,0,10.0,0,0,4.6,Jason Behrendorff  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4268,4,10.0,1,0,6.1,Jason Behrendorff  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4275,31,8.0,1,1,3.63,Jason Behrendorff  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4277,73,8.0,0,3,7.88,Jason Behrendorff  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4322,25,9.0,0,1,6.56,Jason Behrendorff  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4336,135,10.0,0,5,4.4,Jason Behrendorff  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4341,54,9.0,0,2,3.44,Jason Behrendorff  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4351,25,8.0,0,1,6.88,Jason Behrendorff  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4354,8,8.1,2,0,4.65,Jason Behrendorff  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4218,0,3.0,0,0,5.67,Ariful Haque  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3472,106,8.1,1,4,7.71,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3473,27,10.0,0,1,4.4,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3474,29,10.0,0,1,3.4,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3893,29,2.0,1,1,1.5,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3905,0,2.0,0,0,5.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3874,0,3.0,0,0,7.33,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3460,0,3.1,0,0,6.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3668,25,8.0,0,1,5.13,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3439,0,4.0,0,0,6.75,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3441,0,4.4,0,0,7.93,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3443,0,7.0,0,0,4.71,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4319,-4,7.0,0,0,8.29,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3792,50,7.0,0,2,6.14,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4234,0,2.0,0,0,9.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4235,25,4.0,0,1,4.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4268,2,8.0,1,0,7.63,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4275,27,5.0,0,1,4.2,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4277,27,10.0,0,1,4.5,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4322,0,10.0,0,0,4.6,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4336,0,2.0,0,0,7.5,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4341,0,4.0,0,0,4.5,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4351,0,10.0,0,0,5.7,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3875,0,6.0,0,0,5.5,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3876,0,9.0,0,0,5.11,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3886,0,4.0,0,0,6.5,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3888,0,3.0,0,0,5.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4329,0,3.0,0,0,8.33,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3568,0,7.0,0,0,5.71,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3731,0,2.0,0,0,7.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3602,2,9.0,0,0,4.22,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3606,27,9.0,0,1,4.11,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3572,0,4.0,0,0,8.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3746,104,9.0,0,4,5.11,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3894,50,3.0,0,2,5.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4168,0,2.0,0,0,10.5,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4274,0,2.0,0,0,5.5,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4276,0,8.0,0,0,5.13,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4224,0,1.0,0,0,11.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4226,0,7.0,0,0,5.43,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4273,25,10.0,0,1,5.7,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4071,0,1.0,0,0,2.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4263,27,10.0,0,1,4.5,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4266,0,5.0,0,0,6.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4270,0,6.0,0,0,5.67,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4316,0,7.0,0,0,6.43,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3694,25,5.1,0,1,6.19,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3695,25,3.0,0,1,6.67,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3663,0,3.0,0,0,6.67,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3669,50,4.0,0,2,5.5,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3677,54,6.0,1,2,4.83,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3679,0,3.0,0,0,6.33,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3681,54,8.0,1,2,5.13,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3877,0,1.0,0,0,10.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3884,0,3.0,0,0,10.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4166,0,2.0,0,0,4.5,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4236,0,1.0,0,0,7.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3563,-4,5.3,0,0,8.73,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3564,25,1.0,0,1,8.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4035,0,1.0,0,0,9.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4041,0,2.0,0,0,7.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3437,10,5.0,2,0,4.2,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3773,29,4.0,1,1,5.25,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3767,25,1.0,0,1,7.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3796,25,7.0,0,1,5.29,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3829,50,4.0,0,2,10.25,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3795,2,5.0,0,0,3.6,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3738,0,3.0,0,0,7.33,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3749,0,4.0,0,0,8.25,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4312,4,6.0,1,0,5.17,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3832,50,10.0,0,2,5.6,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3467,0,2.0,0,0,3.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3673,25,2.0,0,1,6.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3599,25,8.0,0,1,5.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3600,52,8.0,0,2,3.88,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3698,25,9.0,0,1,4.78,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3700,27,8.0,0,1,3.75,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4125,0,3.0,0,0,7.67,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3458,0,4.0,0,0,7.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3727,25,6.0,0,1,6.17,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3779,0,6.0,0,0,5.83,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3787,25,4.0,0,1,6.0,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3830,25,6.0,0,1,4.83,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3831,52,10.0,0,2,4.4,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3833,25,10.0,0,1,5.4,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3608,0,3.0,0,0,8.33,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3516,0,5.0,0,0,5.2,Glenn Maxwell  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3799,0,2.0,0,0,8.5,Sabbir Rahman  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3784,0,2.0,0,0,7.0,Sabbir Rahman  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3699,0,1.0,0,0,6.0,Sabbir Rahman  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3701,0,3.0,0,0,4.67,Sabbir Rahman  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3702,0,2.0,0,0,8.0,Sabbir Rahman  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3754,0,1.0,0,0,4.0,Sabbir Rahman  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3765,0,4.0,0,0,6.5,Sabbir Rahman  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3774,25,7.0,0,1,6.71,Sabbir Rahman  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3780,0,2.0,0,0,6.5,Sabbir Rahman  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3813,0,0.1,0,0,24.0,Sabbir Rahman  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3938,0,2.0,0,0,4.0,Sabbir Rahman  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3971,0,3.0,0,0,6.67,Sabbir Rahman  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4031,25,1.0,0,1,13.0,Sabbir Rahman  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4047,0,1.1,0,0,9.43,Sabbir Rahman  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4083,0,1.0,0,0,11.0,Sabbir Rahman  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4086,0,1.0,0,0,8.0,Sabbir Rahman  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4296,0,2.0,0,0,6.0,Sabbir Rahman  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4250,0,7.0,0,0,5.86,Sabbir Rahman  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4251,0,4.0,0,0,7.0,Sabbir Rahman  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=3857,25,2.0,0,1,6.0,Sabbir Rahman  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4357,0,2.4,0,0,7.5,Sabbir Rahman  (Bangladesh)
Matches/MatchScorecard_ODI.asp?MatchCode=4026,46,10.0,0,2,8.2,Craig Young  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=4397,25,9.0,0,1,6.33,Craig Young  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=3935,71,10.0,0,3,8.1,Craig Young  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=3722,27,5.0,0,1,3.6,Craig Young  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=3730,77,10.0,0,3,4.5,Craig Young  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=3829,21,6.0,0,1,8.17,Craig Young  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=3842,27,10.0,0,1,3.5,Craig Young  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=3674,133,10.0,0,5,4.6,Craig Young  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=3675,81,10.0,1,3,3.9,Craig Young  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=4000,25,9.0,0,1,4.78,Craig Young  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=4003,75,9.5,0,3,4.88,Craig Young  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=3724,87,10.0,2,3,2.7,Craig Young  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=3676,29,9.4,1,1,5.17,Craig Young  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=3898,50,9.4,0,2,6.93,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3909,25,8.0,0,1,5.75,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4319,25,9.0,0,1,5.89,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4258,58,9.0,2,2,5.11,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4329,50,10.0,0,2,5.8,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3602,75,10.0,0,3,4.7,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3606,25,10.0,0,1,6.2,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3572,-2,10.0,0,0,8.0,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3894,60,10.0,2,2,3.8,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4074,50,10.0,0,2,5.6,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4076,25,9.0,0,1,4.67,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4274,48,7.0,0,2,7.43,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4276,79,10.0,1,3,5.3,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4273,50,10.0,0,2,6.1,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4067,77,10.0,0,3,4.4,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4069,75,10.0,0,3,5.1,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4071,25,10.0,0,1,5.8,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4263,25,8.2,0,1,6.24,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4316,29,10.0,1,1,6.3,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3694,104,10.0,0,4,4.8,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3695,-4,6.0,0,0,9.0,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4222,25,3.0,0,1,8.67,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4306,6,8.0,1,0,4.5,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3829,75,4.4,0,3,2.79,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4312,-2,10.0,0,0,7.0,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3558,29,10.0,0,1,3.4,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3599,25,10.0,0,1,5.1,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3600,50,9.0,0,2,6.11,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3698,25,3.0,0,1,5.33,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3830,54,8.0,1,2,4.88,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3831,29,8.0,1,1,6.25,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=3608,83,10.0,1,3,3.4,Nathan Coulter Nile  (Australia)
Matches/MatchScorecard_ODI.asp?MatchCode=4343,54,7.0,1,2,4.71,Shane Getkate  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=4347,50,10.0,0,2,5.7,Shane Getkate  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=4352,58,10.0,1,2,3.0,Shane Getkate  (Ireland)
Matches/MatchScorecard_ODI.asp?MatchCode=4021,0,3.0,0,0,7.67,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=3930,4,9.0,1,0,4.67,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=3932,10,8.0,2,0,4.0,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=4068,25,6.0,0,1,6.5,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=4300,29,9.0,1,1,6.11,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=3806,79,10.0,1,3,6.9,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=3807,46,10.0,0,2,8.9,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=3809,50,10.0,0,2,5.0,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=3946,4,7.0,1,0,6.57,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=3948,6,8.0,1,0,4.5,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=4171,0,5.0,0,0,5.0,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=4173,50,10.0,0,2,4.8,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=4175,77,9.0,0,3,4.44,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=4168,48,7.0,0,2,8.0,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=3887,8,7.0,2,0,4.71,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=3889,-2,5.0,0,0,8.0,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=4030,0,4.5,0,0,8.9,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=4166,25,8.0,0,1,5.13,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=4167,0,7.0,0,0,5.71,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=4137,31,6.0,1,1,4.33,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=4138,4,5.0,0,0,3.2,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=4020,25,6.0,0,1,5.67,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=4284,6,6.0,1,0,4.33,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=3974,48,6.0,0,2,7.83,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=3834,43,6.0,3,1,2.17,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=4169,104,7.0,0,4,6.14,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=3885,25,5.0,0,1,6.0,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=4292,50,10.0,0,2,5.7,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=4294,21,10.0,0,1,8.6,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=3859,79,8.0,0,3,3.13,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=3861,27,10.0,0,1,4.5,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=3976,0,5.0,0,0,6.4,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=3978,25,2.0,0,1,4.0,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=3858,0,7.0,0,0,6.14,David Willey  (England)
Matches/MatchScorecard_ODI.asp?MatchCode=3863,50,6.0,0,2,5.67,David Willey  (England)
